Titulo,autores,link,ano,sessao
"ESTADO, O MERCADO E O FINANCIAMENTO DO DESENVOLVIMENTO NOS ANOS 90",ROGÉRIO STUDART,https://www.sep.org.br/mostrar.php?url=2/1229-estado-o-mercado-e-o-financiamento-do-desenvolvimento-nos-anos-90.pdf,1997,
RELAÇÃO ENTRE POUPANÇA GOVERNAMENTAL E NACIONAL (1980-1995): UMA CONSTRUÇÃO CRÍTICA,JOANÍLIO R. TEIXEIRA; FABIANO RODRIGUES BASTOS,https://www.sep.org.br/mostrar.php?url=2/1230-relacao-entre-poupanca-governamental-e-nacional-1980-1995-uma-construcao-critica.pdf,1997,
O AJUSTAMENTO DAS CONTAS PÚBLICAS NO PLANO REAL,ARMÊNIO DE SOUZA RANGEL; SIEGRIFIED BENDER,https://www.sep.org.br/mostrar.php?url=2/1231-o-ajustamento-das-contas-publicas-no-plano-real.pdf,1997,
QUESTÃO DISTRIBUTIVA:INVESTIMENTO E PRODUÇÃO DE BENS DE SALÁRIO,NORMA C. B. CASSEB,https://www.sep.org.br/mostrar.php?url=2/1232-questao-distributivainvestimento-e-producao-de-bens-de-salario.pdf,1997,
DIMENSÃO PÚBLICA E PRIVADA DA UMA ESTATAL FINANCEIRA: O BANCO DO BRASIL 1964 - 1986,CARLOS AUGUSTO VIOTTO,https://www.sep.org.br/mostrar.php?url=2/1233-dimensao-publica-e-privada-da-uma-estatal-financeira-o-banco-do-brasil-1964-1986.pdf,1997,
UMA AVALIAÇÃO DA POLÍTICA ANTIRUSTE DOS EUA FRENTE ÀS FUSÕES E AQUISITAÇÕES,CARLOS ALBERTO BELLO,https://www.sep.org.br/mostrar.php?url=2/1234-uma-avaliacao-da-politica-antiruste-dos-eua-frente-as-fusoes-e-aquisitacoes.pdf,1997,
"GLOBALIZAÇÃO, PÓS-FORDISMO E A GESTÃO DE POÍTICA SOCIAIS",JOÃO BATISTA PAMPLONA,https://www.sep.org.br/mostrar.php?url=2/1235-globalizacao-pos-fordismo-e-a-gestao-de-poitica-sociais.pdf,1997,
A ECON. POLÍTICA DA SAÚDE NO BRASIL. NOTAS SOBRE REGULAMENTAÇÃO DOS PLANOS E SEGUROS PRIVADOS,CARLOS OCTÁVIOS OCKÉ REIS,https://www.sep.org.br/mostrar.php?url=2/1236-a-econ-politica-da-saude-no-brasil-notas-sobre-regulamentacao-dos-planos-e-seguros-privados.pdf,1997,
A RELAÇÃO ESTADO-SOCIEDADE: O DESMONTE DAS INSTITUIÇÕES SOCIAIS E A EXCLUSÃO SOCIAL,CARLOS NELSON DOS REIS,https://www.sep.org.br/mostrar.php?url=2/1237-a-relacao-estado-sociedade-o-desmonte-das-instituicoes-sociais-e-a-exclusao-social.pdf,1997,
O PAPEL DO ESTADO NUM MUNDO EM GLOBALIZAÇÃO,THEOTÔNIO DOS SANTOS,https://www.sep.org.br/mostrar.php?url=2/1238-o-papel-do-estado-num-mundo-em-globalizacao.pdf,1997,
RELAÇÕES ESTADO-REGIÃO: DESAFIOS FIN-DE-SIÉCLE,HOYÊDO NUNES LINS,https://www.sep.org.br/mostrar.php?url=2/1239-relacoes-estado-regiao-desafios-fin-de-siecle.pdf,1997,
AS TRANSFORMAÇÕES DO CAPITAL E DO TRABALHO SOB A ÓTICA DAS TEORIAS CRÍTICAS SOBRE A ECONOMIA POLÍTICA DAS RELAÇÕES INTERNACIONAIS,ANTÔNIO MOREIRA DE CARVALHO NETO,https://www.sep.org.br/mostrar.php?url=2/1240-as-transformacoes-do-capital-e-do-trabalho-sob-a-otica-das-teorias-criticas-sobre-a-economia-politica-das-relacoes-internacionais.pdf,1997,
O DEBATE REGIONAL NA ATUALIDADE,JOSÉ MARIA F. V. DA SILVEIRA; ANGELA KAGEYAMA,https://www.sep.org.br/mostrar.php?url=2/1241-o-debate-regional-na-atualidade.pdf,1997,
ECONOMIA POLÍTICA DA INDUSTRIALIZAÇÃO: O CASO JAPONÊS,NILO DE MEDIANA COELI NETO,https://www.sep.org.br/mostrar.php?url=2/1242-economia-politica-da-industrializacao-o-caso-japones.pdf,1997,
NOTAS SOBRE OS DETERMINANTES TECNOLÓGICOS DO CATCHING UP: UMA INTRODUÇÃO À DISCUSSÃO SOBRE O PAPEL DOS SISTEMA NACIONAIS DE INOVAÇÃO NA PERIFERIA,EDUARDO DA MOTTA; ALBUQUERQUE,https://www.sep.org.br/mostrar.php?url=2/1243-notas-sobre-os-determinantes-tecnologicos-do-catching-up-uma-introducao-a-discussao-sobre-o-papel-dos-sistema-nacionais-de-inovacao-na-periferia.pdf,1997,
O MILAGRE ASIÁTICO: AVANÇOS E RECUOS NA EXPLICAÇÃO ORTODOXA,ANDRÉ MOREIRA CUNHA,https://www.sep.org.br/mostrar.php?url=2/1244-o-milagre-asiatico-avancos-e-recuos-na-explicacao-ortodoxa.pdf,1997,
STRUCTURAL CHANGE AND UNEVEN DEVELOPMENT,RICARDOR SILVA AZEVEDO ARAUJO; JOANÍLIO R. TEIXEIRA,https://www.sep.org.br/mostrar.php?url=2/1245-structural-change-and-uneven-development.pdf,1997,
A ECONOMIA POLÍTICA DA CORRUPÇÃO,MARCOS F. G. SILVA,https://www.sep.org.br/mostrar.php?url=2/1246-a-economia-politica-da-corrupcao.pdf,1997,
"CARÁTER ESTRUTURAL DA PRODUÇÃO SOCIAL : DUALIDADE, PRODUTIVIDADE E SETORIALIZAÇÃO",DUILIO DE AVILA BÊRNI,https://www.sep.org.br/mostrar.php?url=2/1247-carater-estrutural-da-producao-social-dualidade-produtividade-e-setorializacao.pdf,1997,
A PRODUÇÃO TERCIÁRIA: DA NECESSIDADE DE ATENÇÃO PELA ECONOMIA POLÍTICA,PAULO ROBERTO FRANCO ANDRADE,https://www.sep.org.br/mostrar.php?url=2/1248-a-producao-terciaria-da-necessidade-de-atencao-pela-economia-politica.pdf,1997,
A OUTRA FACE DO PLANO REAL :ESTAGNAÇÃO E EXPLOSÃO DA DÍVIDA PÚBLICA,GERSON LIMA,https://www.sep.org.br/mostrar.php?url=2/1249-a-outra-face-do-plano-real-estagnacao-e-explosao-da-divida-publica.pdf,1997,
"MOEDA, FINANCIAMENTO, SISTEMA FINANCIERO E TRAJETÓRIAS DE DENSIVOLVIMENTO REGIONAL DESIGUAL : A PERSPECTIVAS PÓS KEYNESIANA",ADRIANA MOREIRA AMADO,https://www.sep.org.br/mostrar.php?url=2/1250-moeda-financiamento-sistema-financiero-e-trajetorias-de-densivolvimento-regional-desigual-a-perspectivas-pos-keynesiana.pdf,1997,
OLIGÓPOLIOS GLOBAIS E CENTRALIZAÇÃO DE CAPITAIS NA ECONOMIA BRASILEIRA,ALEXANDRE COMIN,https://www.sep.org.br/mostrar.php?url=2/1251-oligopolios-globais-e-centralizacao-de-capitais-na-economia-brasileira.pdf,1997,
BREVES CONSIDERAÇÕES SOBRE A GLOBALIZAÇÃO,LAURO MATTEI,https://www.sep.org.br/mostrar.php?url=2/1252-breves-consideracoes-sobre-a-globalizacao.pdf,1997,
IMPACTOS DA GLOBALIZAÇÃO NOS PROJETOS DAS ELITES NACIONAIS,REGINA M. A. F. GADELHA,https://www.sep.org.br/mostrar.php?url=2/1253-impactos-da-globalizacao-nos-projetos-das-elites-nacionais.pdf,1997,
"KEYNES, MARX E POLANYI: TRÊS CONTRIBUIÇÕES PARA SE ENXERGAR O PONTO CEGO DA MENTALIDADE DO MERCADO NO CAPITALISMO CONTEMPORÂNEO",JOSÉ RUBENS D. GARLIPP,https://www.sep.org.br/mostrar.php?url=2/1254-keynes-marx-e-polanyi-tres-contribuicoes-para-se-enxergar-o-ponto-cego-da-mentalidade-do-mercado-no-capitalismo-contemporaneo.pdf,1997,
"GLOBALIZAÇÃO, TECNOLOGICA DE INFORMAÇÃO E INTELIGÊCIA SOCIAL - UMA REFLEXÃO SOBRE AS POSSIBILIDADES DESTE PAÍS",JOSÉ RICARDO TUILE,https://www.sep.org.br/mostrar.php?url=2/1255-globalizacao-tecnologica-de-informacao-e-inteligecia-social-uma-reflexao-sobre-as-possibilidades-deste-pais.pdf,1997,
FORDISMO E PÓS-FORDISMO: UMA ABORDAGEM REGULACIONISTA,WARGNER LEAL ARIENTI,https://www.sep.org.br/mostrar.php?url=2/1256-fordismo-e-pos-fordismo-uma-abordagem-regulacionista.pdf,1997,
SEQUÊNCIA BOOM-CRISE NO CAPITALISMO CONTEMPORÂNEO,FERNANDO NOGUEIRA DA COSTA,https://www.sep.org.br/mostrar.php?url=2/1257-sequencia-boom-crise-no-capitalismo-contemporaneo.pdf,1997,
O CAPITALISMO E A POSSIBIIDADE GERAL DA CRISE,ANTONIO CARLOS DE MORAES,https://www.sep.org.br/mostrar.php?url=2/1258-o-capitalismo-e-a-possibiidade-geral-da-crise.pdf,1997,
"PADRÕES DE ESPECIALIZAÇÃO, HIATOS TECNOLÓGICO E CRESCIMENTO COM RESTRIÇÕES DE DIVISAS",OTAVIANO CANUTO,https://www.sep.org.br/mostrar.php?url=2/1259-padroes-de-especializacao-hiatos-tecnologico-e-crescimento-com-restricoes-de-divisas.pdf,1997,
UM HISTÓRICO DA GLOBALIZAÇÃO,PAUL SINGER,https://www.sep.org.br/mostrar.php?url=2/1260-um-historico-da-globalizacao.pdf,1997,
UMA PROPOSTA DE ANÁLISE DINÂMICA PARA A DEPENDÊNCIA TECNOLÓGICA,CID MANSO DE MELLO VIANNA,https://www.sep.org.br/mostrar.php?url=2/1261-uma-proposta-de-analise-dinamica-para-a-dependencia-tecnologica.pdf,1997,
CONCORRÊNCIA E POLÍTICA INDUSTRIAL : CHILE E MÉXICO,HAMILTON DE M. FERREIRA; SÍLVIA POSSAS,https://www.sep.org.br/mostrar.php?url=2/1262-concorrencia-e-politica-industrial-chile-e-mexico.pdf,1997,
"DINÂMICA CONCORRENCIAL E REGULAÇÃO \ IMPERFEITA \"": OS MARCOS FUNDAMENTOS DA REGULAÇÃO DE MERCADO""",ALAIN HERSOVICI,https://www.sep.org.br/mostrar.php?url=2/1263-dinamica-concorrencial-e-regulacao-imperfeita-os-marcos-fundamentos-da-regulacao-de-mercado.pdf,1997,
"REPRODUÇÃO, TENSÃO E MUDANÇA : ELEMENTOS PARA UMA ECO. POLÍTICA DA AGRIC. FAMILIAR NO CAPITALISMO",FRANCISCO DE ASSIS COSTA,https://www.sep.org.br/mostrar.php?url=2/1264-reproducao-tensao-e-mudanca-elementos-para-uma-eco-politica-da-agric-familiar-no-capitalismo.pdf,1997,
AS ONDAS LONGAS DO CAPITALISMO INDUSTRIAL,JOSÉ ELI DA VEIGA,https://www.sep.org.br/mostrar.php?url=2/1265-as-ondas-longas-do-capitalismo-industrial.pdf,1997,
AUTONOMIA DO CAPITAL E O PROCESSO DE CENTRALIZAÇÃO,RUBENS SAWAYA,https://www.sep.org.br/mostrar.php?url=2/1266-autonomia-do-capital-e-o-processo-de-centralizacao.pdf,1997,
MOEDA E CULTURA: ELEMENTOS PARA UMA ABORDAGEMB INSTITUCIONAL DA MOEDA,MOACIR DOS ANJOS JR,https://www.sep.org.br/mostrar.php?url=2/1267-moeda-e-cultura-elementos-para-uma-abordagemb-institucional-da-moeda.pdf,1997,
O QUE É QUE A MOEDA TEM? SOBRE HISTÓRIA DA MOEDA E EXPLORAÇÃO,CESARE GALVAN,https://www.sep.org.br/mostrar.php?url=2/1268-o-que-e-que-a-moeda-tem-sobre-historia-da-moeda-e-exploracao.pdf,1997,
COMPONENTES ESTRUTURAIS DA TEORIA DO DINHEIRO NO CAPITALISMO,CLAUS M. GERMER,https://www.sep.org.br/mostrar.php?url=2/1269-componentes-estruturais-da-teoria-do-dinheiro-no-capitalismo.pdf,1997,
O PAPEL DA POLITÍCA MONETÁRIA SOB A INERPRETALÇÃO PÓS-KEYMESIANA,HELDER FERREIRA DE MENDONÇA,https://www.sep.org.br/mostrar.php?url=2/1270-o-papel-da-politica-monetaria-sob-a-inerpretalcao-pos-keymesiana.pdf,1997,
"ESPECULAÇÕES EM TORNO DA \ CULTURA INFLACIONÁRIA \"" E SUA APLICABILIDADE PARA O BRASIL""",ALEXANDRE LYRA MARTINS,https://www.sep.org.br/mostrar.php?url=2/1271-especulacoes-em-torno-da-cultura-inflacionaria-e-sua-aplicabilidade-para-o-brasil.pdf,1997,
OS PROGRAMAS DE ESTABILIZAÇÃO NA AMÉRICA LATINA - TRAÇOS ORTODOXOS E HETERODOXOS,"JOAQUIM PINTO DE ANDRADE, MARIA DE LOUDES ROLLEMBERG MOLLO, MARIA LUÍZA FALCÃO SILVA",https://www.sep.org.br/mostrar.php?url=2/1272-os-programas-de-estabilizacao-na-america-latina-tracos-ortodoxos-e-heterodoxos.pdf,1997,
A REALIDADE DO FETICHE E A FINANCEIRIZAÇÃO,GLÁUCIA ANGÉLICA CAMPREGHER,https://www.sep.org.br/mostrar.php?url=2/1273-a-realidade-do-fetiche-e-a-financeirizacao.pdf,1997,
A VOLATILIDADE DO SISTEMA FINANCEIRO INTERNACIONAL E A VULNERABILIDADE DA ECONOMIAS NACIONAIS,REINALDO GONÇALVES,https://www.sep.org.br/mostrar.php?url=2/1274-a-volatilidade-do-sistema-financeiro-internacional-e-a-vulnerabilidade-da-economias-nacionais.pdf,1997,
"CAPITAL FICITÍCIO, INOVAÇÕES FINANCEIRAS E DERIVATIVOS. ALGUMAS OBSERVAÇÕES SOBRE A NATUREZA DA FINANÇA GLOBALIZADA",RICARDO CAFFÉ,https://www.sep.org.br/mostrar.php?url=2/1275-capital-ficiticio-inovacoes-financeiras-e-derivativos-algumas-observacoes-sobre-a-natureza-da-financa-globalizada.pdf,1997,
TEORIA DA FIRMA BANCÁRIA PÓS-KEYNESIANA. UM ENFOQUE ALTERNATIVO À ABORDAGEM NEOCLÁSSICA (EM HONRA A HYMAN MYNSKY),LUIZ FERNANDO RODRIGUES DE PAULA,https://www.sep.org.br/mostrar.php?url=2/1276-teoria-da-firma-bancaria-pos-keynesiana-um-enfoque-alternativo-a-abordagem-neoclassica-em-honra-a-hyman-mynsky.pdf,1997,
"KEYNES E A\FORMA TÍPICA \"" DE FINANCIAMENTO DO INVESTIMENTOS - OS LIMITES DESTE MODELO""",VANESSA PETRELLI CORRÊA,https://www.sep.org.br/mostrar.php?url=2/1277-keynes-e-aforma-tipica-de-financiamento-do-investimentos-os-limites-deste-modelo.pdf,1997,
EXACHANGE-RATE REGIMES: ORTHODOX AND HETERODOX MONETARY FEATURES ...,"MARIA DE LOURDES R. MOLLO, MARIA LUIZA FALCÃO SILVA, AND THOMAS STORRANCE",https://www.sep.org.br/mostrar.php?url=2/1278-exachange-rate-regimes-orthodox-and-heterodox-monetary-features.pdf,1997,
PRENTENSÕES E INCOSISTÊNCIAS DA CRITICA NEO-RICARDIANA À LEI DA QUEDA TENDENCIAL DA TAXA DE LUCRO,MARCELO DIAS CARCANHOLO,https://www.sep.org.br/mostrar.php?url=2/1279-prentensoes-e-incosistencias-da-critica-neo-ricardiana-a-lei-da-queda-tendencial-da-taxa-de-lucro.pdf,1997,
"ESCOLA DA REGULAÇÃO: DESPROPORCIONALIDADE, SUBCONUSMO E CRISE",JOÃO ILDEBRANDO BOCCHI,https://www.sep.org.br/mostrar.php?url=2/1280-escola-da-regulacao-desproporcionalidade-subconusmo-e-crise.pdf,1997,
CONCORRÊNCIA E MONOPÓLIO NA TEORIA MARXISTA,VÂNIA LÔMACO BASTOS,https://www.sep.org.br/mostrar.php?url=2/1281-concorrencia-e-monopolio-na-teoria-marxista.pdf,1997,
DETERMINAÇÃO INEQUIVOCA DO VALOR E DA DISTRIBUIÇÃO EM ADAM SMITH,REINALDO ANTÔNIO CARCANHOLO,https://www.sep.org.br/mostrar.php?url=2/1282-determinacao-inequivoca-do-valor-e-da-distribuicao-em-adam-smith.pdf,1997,
"RELEASE AND TYING UP OF PRODUCTIVE CAPITAL AND THE \ TRANSFORMATION PROBLEM \""""",EDUARDO MALDONADO FILHO,https://www.sep.org.br/mostrar.php?url=2/1283-release-and-tying-up-of-productive-capital-and-the-transformation-problem.pdf,1997,
VALOR PREÇO E O DINHEIRO. A CATEGORIA DO TRAB. SOCIALMENTE NECESSÁRIO NA TEORIA DO VALOR TRABALHO,VICTOR HUGO KLAGSBRUNN.,https://www.sep.org.br/mostrar.php?url=2/1284-valor-preco-e-o-dinheiro-a-categoria-do-trab-socialmente-necessario-na-teoria-do-valor-trabalho.pdf,1997,
A ARTE DO LADRÃO : REFLEXÕES SOBRE O ENSINO DE METODOLOGIA EM ECONOMIA,WANDYR HAGGE,https://www.sep.org.br/mostrar.php?url=2/1285-a-arte-do-ladrao-reflexoes-sobre-o-ensino-de-metodologia-em-economia.pdf,1997,
INVESTMENT DECISION AND METHODOLGY: KEYNTES AND THE NEOCLASSICAL,MARCO CROCCO,https://www.sep.org.br/mostrar.php?url=2/1286-investment-decision-and-methodolgy-keyntes-and-the-neoclassical.pdf,1997,
A CONCORRÊNCIA PERFEITA E SEUS RESULTADOS ÓTIMOS APRESENTADA COMO PADRÃO NORMATIVO: O QUE HÁ DE ` IMPERFEITO ` NA COMPETIÇÃO ENTRE POUCOS E GRANDES ?.,ANA MARIA FONTELE,https://www.sep.org.br/mostrar.php?url=2/1287-a-concorrencia-perfeita-e-seus-resultados-otimos-apresentada-como-padrao-normativo-o-que-ha-de-imperfeito-na-competicao-entre-poucos-e-grandes.pdf,1997,
PURGATÓRIO (CURTO CONTO TEOLÓGICO/ METODOLÓGICO,MÁRIO DUAYER,https://www.sep.org.br/mostrar.php?url=2/1288-purgatorio-curto-conto-teologico-metodologico.pdf,1997,
SOCIAL CHOLCE AND IRREDUCIBLE VALEUS : A POLITICAL ECONOMY APPROACH OF IDEOLGY,MARCOS F. G. SILVA; FERNANDO GARCIA,https://www.sep.org.br/mostrar.php?url=2/1289-social-cholce-and-irreducible-valeus-a-political-economy-approach-of-ideolgy.pdf,1997,
"RACIONALIDADE, CIÊNCIAS ECONÔMICA E INSTITUIÇÕES",JOSÉ ANTONIO NICOLAU,https://www.sep.org.br/mostrar.php?url=2/1290-racionalidade-ciencias-economica-e-instituicoes.pdf,1997,
"ONTOLOGIA DO TRABALHO E \ ANTI-ECONOMICISMO \"" EM MARX""",CARLOS A.N. PAIVA,https://www.sep.org.br/mostrar.php?url=2/1291-ontologia-do-trabalho-e-anti-economicismo-em-marx.pdf,1997,
ONTOLOGIA E MOMENTO IDEAL NA ECONOMIA,MARIA ANGÉLICA BORGES,https://www.sep.org.br/mostrar.php?url=2/1292-ontologia-e-momento-ideal-na-economia.pdf,1997,
CONTRADIÇÃO E METAFISICA EM CIÊNCIAS SOCIAIS,ROBERTO GUENA DE OLIVEIRA,https://www.sep.org.br/mostrar.php?url=2/1293-contradicao-e-metafisica-em-ciencias-sociais.pdf,1997,
AS CONTROVÉRSIAS NA INTERPRETAÇÃO DO II PND E DO PLANO CRUZADO. UMA ABORDAGEM RETÓRICA,"RAMÓN G. FERNANDEZ, PEDRO LOYOLA JR; RICARDO A. CIFUENTES",https://www.sep.org.br/mostrar.php?url=2/1294-as-controversias-na-interpretacao-do-ii-pnd-e-do-plano-cruzado-uma-abordagem-retorica.pdf,1997,
A CONTROVÉRSIA MARGINALISTA,SÉRGIO GOLDBAUM - MACKENZIE,https://www.sep.org.br/mostrar.php?url=2/1295-a-controversia-marginalista.pdf,1997,
A QUESTÃO DA RESOLUÇÃO DAS CONTROVÉRISAS EM ECONOMIA,ELEUTÉRIO F.S.PRADO,https://www.sep.org.br/mostrar.php?url=2/1296-a-questao-da-resolucao-das-controverisas-em-economia.pdf,1997,
CONTROVÉRSIA SOBRE O IMPACTO DO INVESTIMENTO PÚBLICO NO BRASIL,JOANÍLIO R. TEIXEIRA; BRUNO DE OLIVEIRA CRUZ,https://www.sep.org.br/mostrar.php?url=3/1112-controversia-sobre-o-impacto-do-investimento-publico-no-brasil.pdf,1998,
MANEJO DE ESTOQUES E SEGURANÇA ALIMENTAR: REPENSANDO ESTRATÉGIAS,EBENÉZER PEREIRA COUTO,https://www.sep.org.br/mostrar.php?url=3/1113-manejo-de-estoques-e-seguranca-alimentar-repensando-estrategias.pdf,1998,
NOTAS SOBRE O AVANCO DO NEOLIBERALISMO NO CAMPO DA PROTECAO SOCIAL NA AMERICA LATINA,ROSA MARIA MARQUES,https://www.sep.org.br/mostrar.php?url=3/1114-notas-sobre-o-avanco-do-neoliberalismo-no-campo-da-protecao-social-na-america-latina.pdf,1998,
MACROECONOMIA DA EDUCACAO,FERNANDO NOGUEIRA DA COSTA,https://www.sep.org.br/mostrar.php?url=3/1115-macroeconomia-da-educacao.pdf,1998,
IMPACTOS REGIONAIS DO RECENTE PROCESSO DE CONCENTRAÇÃO BANCARIA NO BRASIL,ADRIANA MOREIRA AMADO,https://www.sep.org.br/mostrar.php?url=3/1116-impactos-regionais-do-recente-processo-de-concentracao-bancaria-no-brasil.pdf,1998,
A EMERGÊNCIA DE UMA CIDADE MUNDIAL:OS CASOS DE SÃOPAULO E BUENOS AIRES,JOSÉ MARCIO REGO; CIRO BIDERMAN,https://www.sep.org.br/mostrar.php?url=3/1117-a-emergencia-de-uma-cidade-mundialos-casos-de-saopaulo-e-buenos-aires.pdf,1998,
REESTRUTURAÇÃO PRODUTIVA E IMPACTOS SOCIOESPECIAIS,HOYEDO NUNES LINS,https://www.sep.org.br/mostrar.php?url=3/1118-reestruturacao-produtiva-e-impactos-socioespeciais.pdf,1998,
DE MERCADO LOCAIS A MERCADO NACIONAL:OS IMPACTOS DA GLOBALIZAÇÃO NO SETOR LEITEIRO DE MINAS GERAIS,ADRIANA AGRELLI ALVES; JOSÉ FLORES F. FILHO,https://www.sep.org.br/mostrar.php?url=3/1119-de-mercado-locais-a-mercado-nacionalos-impactos-da-globalizacao-no-setor-leiteiro-de-minas-gerais.pdf,1998,
AGROINDUSTRIA E GLOBALIZAÇÃO.O CASO DA LARANJA NO ESTADO DE SÃO PAULO,JOSÉ GRAZIANO DA SILVA,https://www.sep.org.br/mostrar.php?url=3/1120-agroindustria-e-globalizacaoo-caso-da-laranja-no-estado-de-sao-paulo.pdf,1998,
"DIVISÃO DO TRABALHO, COORPERAÇÃO E SUBOSRDINAÇÃO :UMA REFLEXÃO SOBRE AS BASES TÉCNICAS MANUAL E MACANICA DE COLHEITA DE CANA- DE - AÇUCAR",MARCELO PAIXÃO,https://www.sep.org.br/mostrar.php?url=3/1121-divisao-do-trabalho-coorperacao-e-subosrdinacao-uma-reflexao-sobre-as-bases-tecnicas-manual-e-macanica-de-colheita-de-cana-de-acucar.pdf,1998,
A AGROINDUSTRIA CANAVIEIRA DO NORDESTE:O DESAFIODA REESTRUTURAÇÃO POSSIVEL,JOSÉ POLICARPO R. LIMA; ABRAHAM B.SISCÚ,https://www.sep.org.br/mostrar.php?url=3/1122-a-agroindustria-canavieira-do-nordesteo-desafioda-reestruturacao-possivel.pdf,1998,
ESTIMATIVA DA DEMANDA DE FORÇA DE TRABALHO NA AGROPECUARIA,"REGINA H. V.PETTI,JOSÉ GRAZIANO ET AL",https://www.sep.org.br/mostrar.php?url=3/1123-estimativa-da-demanda-de-forca-de-trabalho-na-agropecuaria.pdf,1998,
AS PESPECTIVAS DO EMPREGO AGRICOLA NO BRASIL,LAURO MATTEI,https://www.sep.org.br/mostrar.php?url=3/1124-as-pespectivas-do-emprego-agricola-no-brasil.pdf,1998,
ATUALIDADES DA TEORIA CLASSICA SOBRE O CAPITALISMO AGRARIO,LAURO MATTEI,https://www.sep.org.br/mostrar.php?url=3/1125-atualidades-da-teoria-classica-sobre-o-capitalismo-agrario.pdf,1998,
QUESTIONANDO O QUESTIONAMENTO AOS CLASSICOS DO MARXISMO SOBRE A AGRICULTURA,PAULO DE TRASO SOARES,https://www.sep.org.br/mostrar.php?url=3/1126-questionando-o-questionamento-aos-classicos-do-marxismo-sobre-a-agricultura.pdf,1998,
SIATEMAS REGIONAIS DE INOVAÇÃO NA INDUSTRIA AUTOMOBILISTICA:O CASO DA MERCEDEZ BENZ EM JUIZ DE FORA,HUMBERTO E. DE PAULA MARTINS ET AL.,https://www.sep.org.br/mostrar.php?url=3/1127-siatemas-regionais-de-inovacao-na-industria-automobilisticao-caso-da-mercedez-benz-em-juiz-de-fora.pdf,1998,
"ESPECIALIZAÇÃO FLEXIVEL,FIRMAS INOVATIVAS E NOVOS ESPAÇOS INDUSTRIAIS:ALGUMAS LIÇÕES DA EXPERIÊNCIA INTERNACIONAL",OLÍMPIO GALVÃO,https://www.sep.org.br/mostrar.php?url=3/1128-especializacao-flexivelfirmas-inovativas-e-novos-espacos-industriaisalgumas-licoes-da-experiencia-internacional.pdf,1998,
O PROCESO DE PRODUÇÃO CAPITALISTA E A BASE TÉCNICA FLEXIVEL:APENAS UMA AMPLIAÇÃO DAS POSSIBILIDADES DE ACUMULAÇÃO,LEONARDO M. MULUS,https://www.sep.org.br/mostrar.php?url=3/1129-o-proceso-de-producao-capitalista-e-a-base-tecnica-flexivelapenas-uma-ampliacao-das-possibilidades-de-acumulacao.pdf,1998,
A DETERMINAÇÃO DO EMPREGO E A DESINDUSTRIALIZAÇÃO NA NOVA ORDEM ECONOMICA INTERNACIONAL,ROSANA A. RIBEIRO,https://www.sep.org.br/mostrar.php?url=3/1130-a-determinacao-do-emprego-e-a-desindustrializacao-na-nova-ordem-economica-internacional.pdf,1998,
INTEGRAÇÃO ENTRE ORGANIZAÇÕES NÃO GOVERNAMENTAIS E ESTADO NO PROCESSO DE GERAÇÃO DE EMPREGO E RENDA,ARLETE ALVES,https://www.sep.org.br/mostrar.php?url=3/1131-integracao-entre-organizacoes-nao-governamentais-e-estado-no-processo-de-geracao-de-emprego-e-renda.pdf,1998,
O DEBATE RECENTE SOBRE O DESEMPREGO E A FLEXIBILIDADE NO MERCADO DE TRABALHO DO BRASIL.,JOSÉ CELSO CARDOSO JR.,https://www.sep.org.br/mostrar.php?url=3/1132-o-debate-recente-sobre-o-desemprego-e-a-flexibilidade-no-mercado-de-trabalho-do-brasil.pdf,1998,
EMPREGO E QUALIFICAÇÃO NO BRASIL NOS ANOS 90,CLAUDIO DEDECCA,https://www.sep.org.br/mostrar.php?url=3/1133-emprego-e-qualificacao-no-brasil-nos-anos-90.pdf,1998,
ALGUMA EVIDENCIAS SOBRE AS OCUPAÇÕES NO MERCADO DE TRABALHO,ANA MARIA BIANCHI; JOSÉ PASTORE,https://www.sep.org.br/mostrar.php?url=3/1134-alguma-evidencias-sobre-as-ocupacoes-no-mercado-de-trabalho.pdf,1998,
A POLÍTICA CAMBIAL NO PLANO REAL,GERSON LIMA,https://www.sep.org.br/mostrar.php?url=3/1135-a-politica-cambial-no-plano-real.pdf,1998,
UMA REVISÃO DA OCUPAÇÃO E DOS RENDIMENTOS DURANTE O REAL,FLAVIO B. FLIGENSPAN,https://www.sep.org.br/mostrar.php?url=3/1136-uma-revisao-da-ocupacao-e-dos-rendimentos-durante-o-real.pdf,1998,
A QUESTÃO DISTRIBUTIVA NO PLANO REAL,FERNANDO A.M. MATOS; JOSÉ PASTORE,https://www.sep.org.br/mostrar.php?url=3/1137-a-questao-distributiva-no-plano-real.pdf,1998,
O PLANO REAL E A QUEDA DA INFLAÇÃO,CRISTIAN ANDREI ANDREI,https://www.sep.org.br/mostrar.php?url=3/1138-o-plano-real-e-a-queda-da-inflacao.pdf,1998,
TEQUILA OR TORTILLA? NOTES ON THE BRAZILIAN ECONOMY IN THENINETIES,FRANK LIN SERRANO,https://www.sep.org.br/mostrar.php?url=3/1139-tequila-or-tortilla-notes-on-the-brazilian-economy-in-thenineties.pdf,1998,
